diced_tomatoes_can_full_1,0.0922239,-9.95363,3.8798,-2.63015,-1.29396,-0.0796155,0.109145,-9.93557,3.88097,-2.62419,-1.29137,-0.0739388,0.113776,-9.94666,3.88463,-2.62567,-1.29431,-0.0776472,0.101496,-9.93547,3.89328,-2.61758,-1.28956,-0.0689532,0.0978671,-9.9369,3.87443,-2.61491,-1.28386,-0.0745264,0.10389,-9.94771,3.87471,-2.62343,-1.29089,-0.0753439,0.110544,-9.94672,3.8893,-2.63061,-1.29896,-0.0754045,0.0825511,-9.93278,3.88286,-2.62714,-1.29269,-0.0726764,0.103842,-9.937,3.87993,-2.62263,-1.29004,-0.0707978,0.1076,-9.93593,3.88465,-2.6181,-1.28849,-0.0649512
diced_tomatoes_can_full_2,-0.00417495,-10.094,3.83359,-2.53044,-1.24033,-0.104893,-0.0141391,-10.09,3.8312,-2.53411,-1.22188,-0.101732,-0.0146097,-10.0916,3.84653,-2.53581,-1.24108,-0.101672,0.00589545,-10.1144,3.82363,-2.52813,-1.22821,-0.0958454,-0.00646203,-10.0996,3.83177,-2.54006,-1.23247,-0.102895,-0.00581108,-10.0899,3.85386,-2.52837,-1.24379,-0.113544,-0.0093544,-10.0832,3.85905,-2.53358,-1.23404,-0.101922,-0.0114396,-10.0964,3.83072,-2.53596,-1.23643,-0.106494,-0.00538259,-10.0999,3.84988,-2.5274,-1.23448,-0.108174,-0.0134952,-10.0762,3.8339,-2.53039,-1.23626,-0.107365
diced_tomatoes_can_full_3,0.00476768,-9.86684,3.9227,-2.54536,-1.27764,-0.105745,0.0137058,-9.88627,3.88749,-2.54558,-1.28046,-0.111888,0.0198749,-9.87183,3.90703,-2.54692,-1.28511,-0.104987,0.0188719,-9.8471,3.90205,-2.54633,-1.28086,-0.109899,0.030893,-9.86895,3.89123,-2.54628,-1.27917,-0.118933,0.0171198,-9.8682,3.89906,-2.54362,-1.28022,-0.111015,0.0197389,-9.86868,3.89965,-2.54587,-1.28502,-0.108924,-0.00301996,-9.85448,3.91363,-2.54745,-1.2862,-0.115169,0.0252164,-9.87822,3.94096,-2.54678,-1.27831,-0.104222,0.0185182,-9.8892,3.92281,-2.54776,-1.26873,-0.115741
diced_tomatoes_can_full_4,-0.0214063,-10.0777,3.86978,-2.55669,-1.24298,-0.116866,-0.0232976,-10.0708,3.88568,-2.55282,-1.24536,-0.121059,-0.00875399,-10.0657,3.85944,-2.55686,-1.24833,-0.113863,-0.0279817,-10.0817,3.8731,-2.55925,-1.2428,-0.109327,-0.00399686,-10.0717,3.86548,-2.55306,-1.24715,-0.108097,-0.000258045,-10.0714,3.87572,-2.55007,-1.25351,-0.111943,-0.0138762,-10.0709,3.8545,-2.55366,-1.2416,-0.118508,-0.021839,-10.0992,3.86243,-2.54811,-1.24991,-0.107252,-0.00683409,-10.0855,3.86433,-2.54975,-1.24993,-0.110798,-0.0124225,-10.091,3.851,-2.55124,-1.24038,-0.109459
diced_tomatoes_can_full_5,0.0318655,-10.1625,3.87086,-2.55011,-1.23396,-0.0950962,0.0108545,-10.1566,3.86479,-2.54847,-1.23507,-0.0959999,0.0118349,-10.1682,3.87682,-2.55525,-1.22891,-0.0862125,0.00923143,-10.1472,3.85733,-2.55459,-1.23789,-0.0953192,0.0184897,-10.1574,3.85754,-2.55764,-1.23784,-0.102142,0.000345258,-10.1518,3.86907,-2.55522,-1.24762,-0.0910278,0.0286461,-10.1563,3.85636,-2.54833,-1.2351,-0.0985788,0.0079236,-10.1694,3.84751,-2.55122,-1.23965,-0.0933347,0.0128891,-10.1611,3.86022,-2.55538,-1.23383,-0.0924349,0.0146022,-10.1635,3.85549,-2.55046,-1.23639,-0.0917023
small_orange_bug_repellent_1,0.163226,-9.0307,3.453,-1.8193,-0.845203,-0.0891213,0.152128,-9.02539,3.45171,-1.81677,-0.841552,-0.0769141,0.143902,-9.02538,3.45897,-1.81412,-0.838694,-0.0785902,0.156938,-9.04351,3.46084,-1.81813,-0.840644,-0.0838075,0.148641,-9.03609,3.43557,-1.82113,-0.836277,-0.0743186,0.161859,-9.03728,3.43403,-1.82176,-0.841044,-0.0806009,0.138569,-9.05108,3.4383,-1.82089,-0.841235,-0.0798784,0.162272,-9.05393,3.46864,-1.81777,-0.842377,-0.0731563,0.137809,-9.03048,3.46451,-1.81569,-0.834871,-0.0829305,0.138274,-9.05708,3.45154,-1.8139,-0.836859,-0.0814648
small_orange_bug_repellent_2,-0.01514,-8.93064,3.41965,-1.81403,-0.853504,-0.122815,-0.025228,-8.92396,3.4092,-1.81526,-0.853546,-0.123562,-0.00846625,-8.90944,3.43971,-1.79937,-0.851018,-0.125585,-0.0237775,-8.91802,3.42649,-1.81728,-0.855564,-0.122118,-0.00268896,-8.92142,3.41651,-1.81295,-0.858357,-0.128789,-0.00210987,-8.91648,3.40473,-1.81488,-0.857558,-0.124638,-0.0086047,-8.91387,3.40721,-1.80861,-0.856843,-0.122593,-0.0278414,-8.92483,3.41643,-1.80665,-0.854752,-0.125185,-0.0180614,-8.91191,3.42034,-1.8137,-0.857682,-0.124238,-0.0181488,-8.91599,3.40874,-1.80518,-0.856429,-0.121673
small_orange_bug_repellent_3,0.0188362,-8.81842,3.4621,-1.75703,-0.854287,-0.128778,0.020067,-8.84259,3.43451,-1.76311,-0.853681,-0.130746,0.0256279,-8.84828,3.4571,-1.76456,-0.848312,-0.125904,0.0263298,-8.85916,3.4371,-1.75944,-0.859002,-0.126927,0.00346169,-8.83238,3.46295,-1.76456,-0.855866,-0.121978,0.0040437,-8.83997,3.45358,-1.7696,-0.85054,-0.121548,0.00656981,-8.84507,3.44079,-1.76305,-0.852689,-0.129971,0.02689,-8.8666,3.43998,-1.76142,-0.857004,-0.120475,0.0217779,-8.84557,3.43936,-1.76303,-0.84974,-0.118135,0.0142871,-8.8345,3.43914,-1.75541,-0.849222,-0.120027
small_orange_bug_repellent_4,-0.0280946,-8.92059,3.41498,-1.76581,-0.839245,-0.138908,0.000820461,-8.90652,3.45423,-1.76463,-0.839866,-0.129492,-0.00789531,-8.923,3.43521,-1.76848,-0.842852,-0.145662,-0.0125761,-8.92733,3.43058,-1.76494,-0.845521,-0.136675,-0.0126356,-8.91293,3.42751,-1.76827,-0.843221,-0.139278,-0.00692139,-8.93222,3.43568,-1.77564,-0.84605,-0.131108,-0.0135841,-8.92014,3.43467,-1.76327,-0.836252,-0.136262,-0.0276791,-8.91511,3.42855,-1.76446,-0.847881,-0.129139,-0.0145987,-8.92403,3.44897,-1.77225,-0.840469,-0.137352,-0.00181309,-8.93904,3.44619,-1.76658,-0.836914,-0.130057
small_orange_bug_repellent_5,0.0172725,-8.99824,3.45606,-1.76427,-0.818451,-0.123076,0.0134203,-8.98828,3.44736,-1.7661,-0.828931,-0.11963,0.015425,-8.97612,3.429,-1.76082,-0.836392,-0.122996,0.0276929,-8.98063,3.45573,-1.7712,-0.823402,-0.122193,0.0220423,-8.9763,3.45682,-1.76053,-0.825685,-0.128149,0.0108004,-8.98963,3.447,-1.77098,-0.83247,-0.127801,0.00441352,-8.98449,3.435,-1.76406,-0.827604,-0.12169,0.0229865,-8.98644,3.44173,-1.76644,-0.827386,-0.115698,0.034353,-8.99524,3.44769,-1.76711,-0.837901,-0.117611,0.0127707,-8.99137,3.45237,-1.76662,-0.830294,-0.121701
