diced_tomatoes_can_full_1,0.116303,-11.2965,2.9894,-2.06203,-0.549598,-0.0787347,0.180699,-11.4786,3.12762,-2.19405,-0.65478,-0.101684,0.1066,-11.1141,3.39526,-2.34029,-0.89554,-0.0947725,0.117058,-10.5482,3.73304,-2.52107,-1.18156,-0.128261,0.117385,-9.81653,3.84361,-2.59976,-1.27438,-0.0642973,0.0945283,-9.95691,3.89204,-2.62091,-1.29162,-0.0700932,0.095143,-9.93246,3.86917,-2.62397,-1.29057,-0.0738524,0.107603,-9.95376,3.88525,-2.62163,-1.28975,-0.0715444,0.0994081,-9.92265,3.89319,-2.62675,-1.29002,-0.0689894,0.0907073,-9.94329,3.88067,-2.62479,-1.29486,-0.0761079
diced_tomatoes_can_full_2,0.000567104,-11.2833,3.00479,-2.00239,-0.554305,-0.114108,-0.0418331,-11.3829,3.1226,-2.13989,-0.664127,-0.0803169,0.073215,-10.971,3.38295,-2.32465,-0.84996,-0.14841,0.00923358,-10.5794,3.66893,-2.44206,-1.12194,-0.109885,0.0019009,-9.97292,3.80923,-2.49708,-1.23126,-0.101127,0.0136352,-10.0943,3.83424,-2.529,-1.22049,-0.106506,-0.00724849,-10.1064,3.84597,-2.53957,-1.23596,-0.102487,-0.0187109,-10.101,3.83249,-2.5357,-1.23236,-0.100309,-0.000836011,-10.0912,3.82803,-2.53868,-1.23322,-0.105742,-0.0226691,-10.0997,3.84299,-2.53459,-1.23186,-0.0978018
diced_tomatoes_can_full_3,0.015004,-11.3156,3.01236,-1.9858,-0.5613,-0.113962,0.0693106,-11.6929,3.17314,-2.17546,-0.633602,-0.154615,0.0325302,-11.3405,3.45248,-2.34927,-0.912803,-0.127678,-0.00446387,-10.5541,3.77291,-2.47194,-1.16222,-0.143036,0.049133,-9.73342,3.85405,-2.49015,-1.25563,-0.110183,0.0103825,-9.85494,3.89725,-2.54469,-1.27923,-0.114812,0.0250206,-9.86398,3.91816,-2.54416,-1.27875,-0.10876,0.0174914,-9.86958,3.89035,-2.55323,-1.27739,-0.113586,0.0223363,-9.87606,3.91711,-2.55041,-1.28578,-0.109603,0.00704897,-9.86194,3.90837,-2.54389,-1.27588,-0.110383
diced_tomatoes_can_full_4,-0.0032899,-11.3341,2.99924,-1.99983,-0.562282,-0.113075,0.036265,-11.5491,3.13532,-2.12914,-0.646955,-0.105713,-0.00125194,-11.1938,3.42444,-2.30358,-0.863834,-0.108345,0.0231999,-10.5619,3.69535,-2.47715,-1.1076,-0.11038,0.00101044,-9.93514,3.83828,-2.52519,-1.24733,-0.114932,-0.0052719,-10.0762,3.86355,-2.56143,-1.23997,-0.120748,-0.0129996,-10.0974,3.87516,-2.55244,-1.2487,-0.114168,0.0133662,-10.0856,3.85741,-2.55258,-1.2411,-0.113011,-0.0170663,-10.0852,3.88045,-2.55451,-1.25366,-0.11062,-0.00556644,-10.0642,3.85944,-2.55505,-1.245,-0.113798
diced_tomatoes_can_full_5,0.0486139,-11.3314,2.97186,-2.01052,-0.556461,-0.108004,0.0194065,-11.3228,2.97513,-2.00193,-0.5673,-0.116501,0.0214594,-11.325,3.00134,-2.01077,-0.571138,-0.114337,-0.00520541,-11.6357,3.09081,-2.09849,-0.577904,-0.140912,0.11007,-11.4436,3.1535,-2.21465,-0.714705,-0.156859,-0.0116656,-11.2636,3.12803,-2.20515,-0.632241,-0.136009,-0.0148094,-11.3529,3.3097,-2.22684,-0.783066,-0.0962899,0.0454856,-11.3113,3.38082,-2.29636,-0.838577,-0.101527,0.0503464,-11.0275,3.532,-2.2847,-0.951196,-0.172049,0.059808,-10.874,3.6347,-2.36187,-1.04018,-0.0783794
small_orange_bug_repellent_1,0.181366,-10.1677,2.72104,-1.41053,-0.399876,-0.0818442,0.230086,-10.3208,2.74298,-1.45194,-0.427739,-0.109506,0.18616,-10.0076,3.05263,-1.60215,-0.593734,-0.122083,0.145188,-9.50562,3.29823,-1.76995,-0.772857,-0.0900385,0.158824,-8.91788,3.42689,-1.79988,-0.836144,-0.0863723,0.139477,-9.04704,3.4506,-1.81698,-0.837467,-0.0792518,0.147362,-9.06754,3.4543,-1.81762,-0.833995,-0.0743022,0.15375,-9.04158,3.46262,-1.81912,-0.836009,-0.0834112,0.15114,-9.03632,3.46063,-1.81813,-0.842989,-0.0817137,0.139802,-9.03991,3.45072,-1.81224,-0.836741,-0.0828879
small_orange_bug_repellent_2,0.0277462,-10.091,2.71497,-1.39407,-0.41054,-0.121314,-0.0153328,-10.0544,2.70464,-1.39459,-0.416828,-0.115976,0.0225234,-10.0936,2.69375,-1.41129,-0.410908,-0.120001,-0.0182618,-10.3971,2.76419,-1.45171,-0.423918,-0.139415,-0.0760614,-10.1268,2.75363,-1.48208,-0.477224,-0.0542743,0.0534031,-10.1981,2.80832,-1.49583,-0.473937,-0.180873,0.117981,-10.1625,2.91632,-1.56143,-0.508161,-0.125582,-0.12346,-10.0693,3.01896,-1.63712,-0.619682,-0.125677,-0.0515309,-9.76416,3.12915,-1.70998,-0.691606,-0.159135,0.0122757,-9.65558,3.19956,-1.68062,-0.68689,-0.147155
small_orange_bug_repellent_3,0.0305377,-10.0974,2.68001,-1.35227,-0.418007,-0.128873,0.0383151,-10.1622,2.70448,-1.34866,-0.419264,-0.143126,0.0252017,-10.159,2.67674,-1.36097,-0.410596,-0.136557,0.107802,-10.4628,2.81026,-1.41601,-0.43348,-0.11501,0.042941,-10.2929,2.78223,-1.42912,-0.447646,-0.208966,0.0843483,-10.1486,2.7615,-1.44028,-0.485526,-0.167599,0.0310098,-10.0051,2.96801,-1.56756,-0.552851,-0.110972,0.0069338,-9.99288,3.09133,-1.53239,-0.612439,-0.145346,0.0630391,-9.69198,3.12449,-1.66886,-0.644315,-0.19574,0.00530207,-9.77553,3.28201,-1.73363,-0.699884,-0.0974161
small_orange_bug_repellent_4,0.0107081,-10.1209,2.70761,-1.36109,-0.411262,-0.136372,0.0268661,-10.358,2.83095,-1.45858,-0.468559,-0.122368,0.0192559,-9.96288,3.08006,-1.57619,-0.608222,-0.151612,0.0161935,-9.59593,3.31177,-1.69159,-0.74523,-0.132998,0.00965199,-8.80214,3.40916,-1.7549,-0.838767,-0.150366,-0.0113527,-8.89615,3.42101,-1.7591,-0.842963,-0.133169,-0.00545898,-8.9098,3.45095,-1.7598,-0.84175,-0.134559,-0.00482468,-8.91641,3.43663,-1.76548,-0.845063,-0.133498,-0.00603435,-8.92031,3.4411,-1.76895,-0.83958,-0.134187,-0.0139004,-8.9172,3.4498,-1.76501,-0.841531,-0.129881
small_orange_bug_repellent_5,0.041402,-10.0993,2.71773,-1.36906,-0.412142,-0.128162,0.0767635,-10.2122,2.84046,-1.46517,-0.447757,-0.150932,-0.0123224,-9.97086,3.1682,-1.66118,-0.651435,-0.119314,0.0267864,-9.20329,3.37938,-1.69803,-0.777721,-0.125415,0.0331225,-8.95158,3.44346,-1.76168,-0.82861,-0.122998,0.0331043,-9.00594,3.46385,-1.76658,-0.82796,-0.119403,0.0154634,-8.98517,3.45255,-1.7693,-0.831766,-0.129223,0.0295895,-8.98272,3.45115,-1.7734,-0.826802,-0.128578,0.0157677,-8.98187,3.45859,-1.76928,-0.824753,-0.121755,0.0312598,-8.97677,3.44466,-1.77115,-0.836937,-0.119138
