heb_coffee_container_1,0.619141,0.0087897,0.00419017,0.00315127,0.00466826,0.00357677,0.00252265,0.00217693,0.00223144,0.00214988,0.0848408,0.00610927,0.00319867,0.00276294,0.00492764,0.00365639,0.00234482,0.0023138,0.00236693,0.00218222,0.619654,0.0118584,0.00677534,0.00368756,0.00458117,0.00356969,0.00248269,0.0022767,0.00235869,0.00232191,0.54979,0.0116447,0.0076645,0.003685,0.00410123,0.00336661,0.00234739,0.00230855,0.00216359,0.00212705,0.764809,0.0119251,0.00766242,0.00377887,0.00392847,0.00328836,0.00239001,0.00242113,0.00233322,0.00227875,0.828577,0.0114819,0.00759426,0.00386714,0.00426344,0.00341047,0.0026101,0.00240818,0.00233905,0.00223367,0.716769,0.0122139,0.00696589,0.00397056,0.00430105,0.00342886,0.00236046,0.00239968,0.00230205,0.00220582,1.20337,0.013112,0.00645837,0.00359191,0.00417594,0.00338136,0.002486,0.00228212,0.0022462,0.0022051,1.1714,0.0127711,0.00665909,0.00364229,0.00388921,0.00317661,0.00242806,0.00237354,0.00221643,0.00213602,0.526196,0.0127666,0.00498619,0.00352407,0.00430769,0.00347614,0.00247267,0.00234043,0.00221943,0.00223409
heb_coffee_container_2,0.486888,0.00814563,0.00473081,0.00301438,0.00303073,0.00278111,0.00242974,0.00242497,0.00221619,0.00223919,0.0780563,0.00514781,0.00302674,0.00284125,0.00308056,0.00267528,0.00245077,0.00238279,0.00220627,0.00212303,0.695518,0.0104454,0.00809926,0.00342268,0.00318659,0.00276857,0.00243643,0.00234251,0.00237169,0.00206101,0.528928,0.0107838,0.00736645,0.00367377,0.00314667,0.00285305,0.00256853,0.00230194,0.00231692,0.00219982,0.835667,0.0110316,0.0069752,0.00353877,0.00304755,0.002706,0.00244823,0.00230146,0.00232319,0.00216961,0.730246,0.0119804,0.00708124,0.00368164,0.00320014,0.00277193,0.00250726,0.00225194,0.00230771,0.0021375,0.793987,0.0120627,0.0064545,0.00350665,0.00331943,0.00284426,0.00254514,0.00234616,0.0023894,0.00216632,1.00066,0.0122922,0.00623183,0.00342872,0.00310321,0.00271596,0.00248907,0.00254876,0.00240451,0.00206094,0.871132,0.0137255,0.00630928,0.00364195,0.00334215,0.00276731,0.00245883,0.00227835,0.00221932,0.00208846,0.569108,0.0215026,0.00846758,0.00457859,0.00414038,0.00325233,0.00260731,0.00238926,0.00234368,0.00220238
heb_coffee_container_3,0.432129,0.00860852,0.0048439,0.00294613,0.00876264,0.00625842,0.00242627,0.00240986,0.00227169,0.00227119,0.136419,0.0059595,0.00330903,0.00290664,0.00877865,0.00621916,0.00227687,0.00230319,0.00236403,0.00212114,0.673908,0.0111425,0.00793366,0.003398,0.00881063,0.00641673,0.00242327,0.00234626,0.00233601,0.00205376,0.577528,0.011301,0.00781787,0.003828,0.00941066,0.00679789,0.00249913,0.00226613,0.0022205,0.00221458,0.586361,0.0117004,0.00797797,0.00375265,0.0101871,0.00727581,0.00236099,0.00243054,0.00225354,0.002139,0.906724,0.0111953,0.0072014,0.00371622,0.00890502,0.00647092,0.00255991,0.00244326,0.0023456,0.00214916,0.792651,0.0117502,0.00690299,0.00378145,0.00816889,0.00590763,0.00242808,0.00244448,0.00227458,0.00212188,1.16709,0.0126986,0.00592437,0.0034039,0.00965844,0.00713064,0.00246874,0.00247014,0.00225095,0.0021821,0.781807,0.0132742,0.00723543,0.00378839,0.0108037,0.0076653,0.00258043,0.00234066,0.00244905,0.00208992,0.670527,0.0302175,0.00888309,0.00619278,0.0106702,0.00733496,0.00269904,0.00242045,0.00241423,0.00222743
heb_coffee_container_4,0.465227,0.00915545,0.00499046,0.00299693,0.00592078,0.00453103,0.00228418,0.00231101,0.00229501,0.0021397,0.104591,0.00579562,0.00346025,0.00283794,0.00553557,0.00418516,0.00232232,0.00233904,0.00227802,0.0021957,0.579543,0.0105691,0.00763818,0.00358873,0.0061454,0.00469867,0.0025752,0.00234224,0.00244212,0.00215907,0.564904,0.0112926,0.00710877,0.0035407,0.00609199,0.00468535,0.00256131,0.00246231,0.00223903,0.00200337,0.579843,0.0111772,0.00710075,0.00351396,0.00705577,0.00524747,0.00260364,0.0025539,0.00244304,0.00199999,0.660931,0.0113471,0.00704909,0.00358742,0.00585546,0.00456782,0.00247222,0.00241274,0.00238666,0.0022289,0.95376,0.0120125,0.00637535,0.00348209,0.0064956,0.00479757,0.00245052,0.00243092,0.00230661,0.00209532,1.30731,0.0128551,0.00536423,0.00354876,0.00663814,0.00501091,0.00245743,0.00233495,0.002279,0.0020997,1.21007,0.0162173,0.00858788,0.00430549,0.00788195,0.00597491,0.00265762,0.00237173,0.00236938,0.00222762,0.559901,0.00981599,0.005272,0.00345372,0.00764222,0.00564852,0.00225731,0.00237349,0.00224358,0.00210983
heb_coffee_container_5,0.471248,0.00827396,0.00481718,0.00308103,0.00272203,0.00253988,0.00242653,0.00236679,0.00235833,0.00215976,0.106389,0.00554105,0.00320536,0.00297204,0.00281682,0.00256849,0.00249197,0.00235353,0.00228256,0.00207369,0.6081,0.0104921,0.00729508,0.00351543,0.0030086,0.00280464,0.00249442,0.00237952,0.00235491,0.00208718,0.588692,0.0110952,0.00760671,0.00363757,0.00286818,0.00277494,0.00251621,0.00241316,0.00231793,0.00208793,0.663571,0.0108615,0.00783189,0.00393444,0.00341638,0.00293103,0.00259538,0.00250204,0.00238853,0.0021161,0.849559,0.010406,0.00698452,0.00358946,0.0033451,0.00296728,0.00243347,0.00231217,0.00223887,0.00208989,0.792409,0.0108204,0.00615302,0.00364368,0.00309207,0.0026701,0.00243157,0.00234351,0.00232736,0.00209475,1.15746,0.0122825,0.0058429,0.0033926,0.00272227,0.00269956,0.00240615,0.00232783,0.00241771,0.00221778,1.18537,0.0132691,0.00547168,0.00378592,0.00329251,0.00291004,0.00244144,0.00251201,0.0023495,0.00210464,0.772294,0.0312387,0.011191,0.00775414,0.0048519,0.00357959,0.00274175,0.00247021,0.00229867,0.00201332
long_paper_roll_tube_1,0.624076,0.00982695,0.00498878,0.00324267,0.0059183,0.00435244,0.00251602,0.00233539,0.00237912,0.00229217,0.3448,0.00636138,0.00360385,0.00285028,0.00523851,0.00391665,0.00232252,0.00234854,0.00220537,0.0021207,0.0816112,0.00521462,0.00282938,0.00284838,0.00468247,0.00377577,0.00232015,0.00231833,0.0023166,0.00231978,0.386512,0.0111154,0.00511868,0.00289404,0.00508287,0.00389478,0.00246015,0.0024624,0.00227095,0.00214646,0.692713,0.0127252,0.00764646,0.00361527,0.00514955,0.00413349,0.00244082,0.00234596,0.0022166,0.00202461,0.449528,0.0112245,0.00734992,0.00394747,0.00500448,0.00406358,0.00233759,0.00231877,0.00232025,0.0021864,0.597524,0.0108864,0.00727682,0.00389856,0.00522167,0.00393958,0.00247949,0.00228551,0.0022332,0.00219184,0.705756,0.010424,0.00656831,0.0035769,0.00638911,0.00483883,0.00237578,0.00238543,0.00243004,0.00232033,0.593455,0.0133709,0.00623379,0.00362519,0.00542137,0.00409211,0.00228205,0.00245213,0.00227523,0.00216782,0.280884,0.00495593,0.00298134,0.00311599,0.00518974,0.00413966,0.00237756,0.00240719,0.00208011,0.00227887
long_paper_roll_tube_2,0.692662,0.00930538,0.00558845,0.0028839,0.00280101,0.00262297,0.00226886,0.00245168,0.00229489,0.0020886,0.457737,0.00694002,0.00345357,0.00312121,0.0030605,0.00238464,0.00235424,0.00243593,0.00232857,0.00215279,0.105826,0.00599107,0.00287094,0.00281385,0.00287662,0.00246765,0.00247572,0.00247366,0.00228644,0.0021552,0.4377,0.00822387,0.00597531,0.00325742,0.00294535,0.00253044,0.00249812,0.00229381,0.00220531,0.00198868,0.631959,0.0108932,0.00799021,0.00355086,0.00329658,0.00278509,0.00247477,0.00238995,0.00221888,0.00204978,0.522246,0.0107207,0.00803415,0.00363825,0.00259191,0.00273353,0.0025041,0.00241124,0.00245921,0.00215778,0.707413,0.0104156,0.00766441,0.00340674,0.0028765,0.00273338,0.00225573,0.00236144,0.00241601,0.00236975,0.595747,0.00905481,0.00673785,0.00361421,0.00300855,0.0026781,0.00244286,0.00233589,0.00235918,0.00217419,0.57655,0.0114831,0.00644368,0.00410051,0.00333614,0.00317638,0.0026781,0.00220361,0.00211685,0.00210598,0.348505,0.00749914,0.00386316,0.00313166,0.00311729,0.00270078,0.00242153,0.00221768,0.00243914,0.00232431
long_paper_roll_tube_3,0.463039,0.00960792,0.00543609,0.00309653,0.00965946,0.00691244,0.00263858,0.00239909,0.00242561,0.00213941,0.370454,0.00707423,0.00405512,0.003221,0.0100252,0.00707035,0.00231233,0.00238808,0.0022776,0.00227648,0.0610211,0.00513096,0.00330351,0.00293678,0.00960872,0.00694301,0.00247647,0.00218952,0.0023109,0.00212409,0.32164,0.00796763,0.00553199,0.00323668,0.0107574,0.00775737,0.00243122,0.00239427,0.00223433,0.00234417,0.577002,0.0106836,0.00828735,0.00394355,0.0106625,0.0075532,0.00248965,0.00246809,0.00237968,0.00210506,0.411176,0.0112384,0.00777141,0.00362315,0.0115361,0.00800163,0.00253117,0.00262876,0.00237156,0.00224263,0.561785,0.0106265,0.00722938,0.00362606,0.0116531,0.00834452,0.0025349,0.00214169,0.00241366,0.00220018,0.623747,0.00931859,0.00659454,0.00347623,0.0105618,0.00753687,0.00226349,0.0025247,0.00226629,0.00213468,0.536517,0.0127163,0.00691952,0.00390591,0.0106122,0.00785214,0.00253821,0.00243421,0.00235012,0.00223463,0.354876,0.00521145,0.00296388,0.00298206,0.0101298,0.00721349,0.00235429,0.00248549,0.00225831,0.00220528
long_paper_roll_tube_4,0.670796,0.00888859,0.00507465,0.00325295,0.0153635,0.0108455,0.00233463,0.00238763,0.00218214,0.00215796,0.387652,0.00602621,0.00375903,0.0027998,0.0155122,0.0106171,0.00242645,0.00228926,0.00231902,0.00214466,0.0871813,0.00519497,0.00283921,0.00274031,0.0158894,0.0111749,0.00226629,0.00234292,0.00242407,0.00204266,0.445691,0.00756792,0.00578266,0.00295844,0.0155875,0.0108007,0.00248566,0.00218846,0.00225071,0.00209919,0.612778,0.0112233,0.00831088,0.00391731,0.0147369,0.0101938,0.002561,0.00237282,0.00233147,0.00206561,0.419339,0.0108776,0.00739132,0.00352315,0.012387,0.00874028,0.00248749,0.00251193,0.00232288,0.00212741,0.438967,0.0106658,0.00773404,0.00353803,0.0130458,0.00916987,0.00244643,0.00230005,0.00226818,0.00221581,0.836912,0.0103449,0.00738061,0.0037055,0.0130724,0.0093725,0.00274611,0.00250091,0.00234188,0.00209281,0.64891,0.0159952,0.0116137,0.00439111,0.0134964,0.00956132,0.00258159,0.00241538,0.00217195,0.0020342,0.190746,0.00630461,0.00313587,0.00303339,0.0124082,0.00902178,0.00242153,0.00224511,0.0023173,0.00195811
long_paper_roll_tube_5,0.674127,0.00910009,0.00522709,0.00304266,0.0025995,0.00273946,0.00246561,0.00234666,0.0023448,0.00225613,0.462606,0.00734614,0.00409979,0.00290412,0.00272635,0.00240552,0.00249491,0.00233058,0.00205938,0.00208482,0.0804503,0.00548048,0.00289114,0.00271213,0.00275632,0.00266647,0.00237256,0.00238006,0.00230493,0.00217558,0.257024,0.00718689,0.00503345,0.0030978,0.00277011,0.00266827,0.00248597,0.00222808,0.00211323,0.00222757,0.522832,0.0104276,0.00776606,0.00374052,0.0031867,0.00277755,0.00251145,0.00225381,0.0022002,0.0020346,0.582447,0.0112426,0.00744051,0.0037245,0.00294432,0.00283824,0.0025588,0.00242307,0.00232557,0.00224067,0.557223,0.0103134,0.0080636,0.00393423,0.00304805,0.00280734,0.00245352,0.00229324,0.0024066,0.00214758,0.865747,0.00910218,0.00663912,0.00360944,0.00273779,0.00276034,0.00250297,0.00248922,0.00245377,0.00218095,0.517633,0.0135801,0.00934217,0.00375016,0.00295183,0.00273591,0.00248492,0.00234877,0.00252122,0.00209402,0.234813,0.00590243,0.00325766,0.00274419,0.00270572,0.00241421,0.00248271,0.00246986,0.00232944,0.0022165
pineapple_cup_1,0.581878,0.00911995,0.00443888,0.00315013,0.00376981,0.00304095,0.00251891,0.00236265,0.0023231,0.00224906,0.100111,0.00623566,0.00319578,0.00296741,0.00353266,0.00282427,0.00258982,0.00240943,0.00232595,0.00213576,0.634302,0.0122002,0.00696954,0.00362251,0.0038221,0.00334488,0.00247906,0.00225725,0.00235322,0.0021532,0.493102,0.012396,0.00758404,0.00388176,0.00364696,0.00298089,0.00254324,0.00238276,0.00216329,0.00215864,0.652731,0.0120671,0.00672235,0.00343365,0.00404783,0.00327828,0.00245073,0.00226543,0.00220707,0.00225039,0.791932,0.0120535,0.00678867,0.00367277,0.0036027,0.00310867,0.00255326,0.00238615,0.00231811,0.00210561,0.684722,0.0118736,0.00636347,0.00352969,0.00369766,0.0031839,0.00257237,0.00241418,0.00225998,0.0022168,1.12886,0.01324,0.00621071,0.00368049,0.00401608,0.003516,0.00257098,0.00241873,0.00233376,0.00218433,1.90012,0.0461953,0.015796,0.00829706,0.00656758,0.00466181,0.00310221,0.00252831,0.00245138,0.00226961,0.701172,0.0197477,0.0103273,0.00479729,0.004174,0.00338051,0.00254978,0.00236612,0.00230282,0.00211316
pineapple_cup_2,0.691138,0.00885301,0.00506888,0.0031951,0.00337633,0.00277598,0.00236027,0.00225774,0.00231486,0.00221483,0.132789,0.00615477,0.00303778,0.00284212,0.00317089,0.00267831,0.00235401,0.00243442,0.00230409,0.0021424,0.648822,0.0101509,0.00731647,0.00341958,0.00324823,0.00302907,0.00254017,0.00225963,0.00216625,0.00216817,0.56694,0.0118845,0.00795941,0.00367402,0.00330092,0.00297984,0.00238583,0.00235152,0.00229028,0.00216444,0.691823,0.0108694,0.00748697,0.00373714,0.00330373,0.0027373,0.00231658,0.00235821,0.00236711,0.00228501,0.860254,0.0117795,0.00704183,0.00361712,0.0032997,0.00292551,0.00252589,0.00245614,0.002277,0.00214737,0.673698,0.012104,0.0067852,0.00374585,0.00323897,0.00262478,0.00241794,0.00227054,0.0020998,0.00215761,0.83819,0.0124572,0.00621709,0.0035581,0.00331777,0.00271402,0.00240625,0.00221066,0.002337,0.00221188,1.69727,0.0327492,0.0108707,0.00584044,0.00446325,0.00355645,0.00277987,0.00239029,0.00226802,0.00212367,0.826121,0.0210986,0.0104504,0.00495715,0.00512302,0.00436655,0.0029976,0.00249873,0.00224753,0.00225097
pineapple_cup_3,0.547939,0.00857807,0.00469216,0.00309906,0.011815,0.00832088,0.00240307,0.00242638,0.00232633,0.00233232,0.116608,0.00520599,0.0032732,0.0030301,0.0122174,0.00866678,0.00234804,0.00237339,0.00227612,0.00202502,0.673705,0.00984807,0.00703857,0.00341733,0.0103151,0.00745082,0.00249871,0.00222035,0.00215807,0.00209452,0.543857,0.011116,0.00818044,0.00390244,0.0104522,0.00737116,0.00245049,0.00240213,0.00239251,0.00220875,0.719349,0.0107457,0.00714416,0.00383275,0.0115911,0.00814594,0.00244519,0.00230395,0.00218468,0.00216474,0.792802,0.0111668,0.00757095,0.00354031,0.0115119,0.00813401,0.0025171,0.00240025,0.00226959,0.00212747,0.720608,0.0122523,0.00705169,0.00374393,0.00962585,0.00681157,0.00246298,0.00229228,0.0022222,0.00210459,0.940547,0.0126407,0.00605295,0.00358961,0.0101718,0.00726682,0.00249104,0.00221107,0.00231238,0.00219369,2.31272,0.133905,0.0341538,0.0114373,0.0205125,0.0122051,0.00426962,0.00326886,0.00261856,0.00247323,0.484957,0.0116197,0.00554566,0.00347367,0.0145087,0.0101308,0.00246087,0.00225006,0.00230119,0.00201699
