regular_creamcheese_box_1_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106724,0.00640342,0.00320171,0,0,0.00747065,0.0128068,0,0,0,0,0,0,0,0,0,0,0.00426894,0,0,0,0.0245464,0.242263,0.0330843,0,0,0.00213447,0.0106724,0,0,0,0,0,0,0.00106724,0,0,0.00106724,0.0490928,0.0160085,0,0,0.0309498,0.553895
regular_creamcheese_box_6_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187225,0.00550661,0,0,0.00991189,0.0242291,0,0,0,0,0,0,0,0,0,0,0.00770925,0.00110132,0,0,0.0396476,0.235683,0.0154185,0,0,0.00660793,0.00440529,0,0,0,0,0,0,0,0,0,0.00220264,0.0539648,0.00660793,0,0,0.0385463,0.529736
regular_creamcheese_box_3_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176298,0.00685602,0,0,0.0029383,0.00783546,0,0,0,0,0,0,0,0,0,0.00195886,0.0107738,0.00685602,0,0.000979432,0.0254652,0.244858,0.0186092,0,0,0.0029383,0.00587659,0,0,0,0,0,0,0.000979432,0,0,0.00489716,0.0479922,0.013712,0,0,0.0195886,0.559256
regular_creamcheese_box_5_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105152,0.0189274,0.00315457,0,0,0.00105152,0.0115668,0,0,0,0,0,0,0,0,0,0,0.00315457,0.00105152,0,0,0.0651945,0.350158,0.0273396,0,0,0.00210305,0.0042061,0,0,0,0,0,0,0,0,0,0.00105152,0.0231335,0.0042061,0,0,0.0378549,0.444795
regular_creamcheese_box_2_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401204,0.0511535,0.00300903,0,0,0.00501505,0.0140421,0,0,0,0,0,0,0,0,0,0.00300903,0.00300903,0.00300903,0,0.00100301,0.0451354,0.339017,0.0270812,0,0,0.00200602,0.0250752,0,0,0,0,0,0,0.00100301,0,0.00100301,0.00501505,0.0651956,0.0210632,0,0.00200602,0.0401204,0.339017
regular_creamcheese_box_4_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507881,0.0061296,0,0,0.00437828,0.00788091,0,0,0,0,0,0,0,0,0,0,0.00350263,0.00437828,0,0,0.0350263,0.302102,0.0201401,0,0,0.00700525,0.0140105,0,0,0,0,0,0,0,0,0,0,0.0394046,0.00875657,0,0,0.0455342,0.450963
