diced_tomatoes_can_full_1,0.113871,0.00653128,0.00298132,0.00320825,0.00443655,0.00345527,0.00229954,0.00225092,0.00241507,0.00213587,0.11473,0.00668758,0.00283445,0.00284889,0.00441035,0.00344166,0.00234222,0.00224059,0.00227244,0.00217249,3.73404,0.704196,0.162635,0.0509002,0.0400487,0.0375012,0.023097,0.016763,0.0125609,0.00880258,7.89818,0.534423,0.117137,0.0544429,0.0338599,0.0253242,0.0141059,0.00928667,0.00645671,0.00462712,0.138297,0.00850467,0.00392986,0.00309814,0.00504644,0.00420411,0.00256116,0.00235854,0.00246976,0.00224786,0.0913441,0.00658079,0.00317868,0.00293603,0.00431448,0.00341696,0.00229681,0.00238792,0.00224498,0.00212266,0.0933984,0.00673595,0.00303786,0.0030016,0.00479823,0.00379925,0.00238814,0.00228038,0.00228127,0.00218629,0.0995479,0.00659111,0.00294484,0.00293904,0.00519002,0.00400616,0.0025227,0.00231365,0.00232374,0.00214901,0.0877791,0.00638321,0.00291171,0.0028216,0.0049283,0.00394345,0.00237638,0.00236465,0.00236273,0.00211382,0.0722036,0.00649226,0.0030935,0.00310688,0.00474821,0.00369016,0.00224552,0.00230557,0.00225627,0.00221577
diced_tomatoes_can_full_2,0.0710487,0.00480491,0.00268159,0.00288233,0.0166793,0.0115954,0.00238652,0.0023757,0.00238228,0.00221474,0.0675214,0.00501268,0.00285619,0.00276536,0.0166178,0.0113414,0.00234221,0.00229535,0.00217814,0.00215998,0.393985,0.0192788,0.012325,0.00711309,0.0196977,0.0182638,0.00658636,0.00506493,0.00353348,0.00252619,7.16989,0.714155,0.141237,0.0560844,0.0456554,0.038386,0.019857,0.0117517,0.00805528,0.00649181,0.137918,0.00709689,0.00472354,0.0033381,0.0181157,0.0124534,0.00241925,0.00235724,0.00240724,0.00220647,0.068154,0.00515296,0.00282922,0.00289923,0.0175579,0.011892,0.00237293,0.00232841,0.00222726,0.00208628,0.0588219,0.00499311,0.00276345,0.00285457,0.0173285,0.0118467,0.00234834,0.00228954,0.00238697,0.00208819,0.0794932,0.00488981,0.00272716,0.00269255,0.0164673,0.0113931,0.00237516,0.00239378,0.00226831,0.00213271,0.086999,0.00514598,0.00286207,0.00284835,0.0168889,0.0115999,0.00235037,0.00229058,0.00231597,0.00199805,0.0852041,0.00466846,0.00283625,0.0029226,0.0171873,0.0117212,0.00243207,0.00238645,0.00239318,0.00216039
diced_tomatoes_can_full_3,0.0601087,0.0052958,0.00296143,0.00283629,0.0150735,0.0104032,0.0022031,0.00223878,0.0022237,0.00207471,0.0724591,0.0050069,0.00281413,0.00296713,0.0154034,0.010736,0.00231404,0.00235306,0.00223404,0.00202165,0.54352,0.0240438,0.0142291,0.00866978,0.0173893,0.018525,0.0075125,0.00495481,0.00372102,0.00265177,14.4083,0.98247,0.196988,0.0874486,0.0556487,0.0391795,0.0248974,0.015109,0.0113226,0.00940227,0.115566,0.0065752,0.00384935,0.00326961,0.0134239,0.00950195,0.00232071,0.00235292,0.0021992,0.00212333,0.0591911,0.00500425,0.00270885,0.00282337,0.0144243,0.0098531,0.00238851,0.00230474,0.00222693,0.00218552,0.0659829,0.00521504,0.00291026,0.00296174,0.0142026,0.00981276,0.00231886,0.00234303,0.0023616,0.00220595,0.0752378,0.00502458,0.00290328,0.00299145,0.0150719,0.0104314,0.00231238,0.00233621,0.00215813,0.00213454,0.0910128,0.00527292,0.00283827,0.00283966,0.0161696,0.0111823,0.00246405,0.00236941,0.00234354,0.00214429,0.0860133,0.00502294,0.00284595,0.00276066,0.0165502,0.0116193,0.0022999,0.00224177,0.00228524,0.00219741
diced_tomatoes_can_full_4,0.0484637,0.00537782,0.00290945,0.00294293,0.0061663,0.00458326,0.0024228,0.00238316,0.00236869,0.0021014,0.0664058,0.00539536,0.0028497,0.00289025,0.00647291,0.00482825,0.00236419,0.0022884,0.00233973,0.00223056,0.388698,0.0163078,0.0110661,0.00626873,0.00946137,0.0101827,0.00551701,0.00400437,0.00309422,0.00254532,9.07132,0.753228,0.151305,0.0667142,0.0428172,0.0324597,0.0195294,0.0126514,0.0084685,0.00662781,0.213655,0.00963662,0.00580216,0.00389447,0.00775147,0.0061106,0.00253021,0.00256479,0.00227046,0.00214845,0.0453514,0.00561695,0.00290216,0.00280869,0.00786144,0.00573715,0.00242941,0.00226389,0.00215376,0.00212518,0.0416013,0.00515009,0.00294804,0.00284356,0.00818801,0.00587352,0.00229523,0.0022849,0.002278,0.00213148,0.0491161,0.00512984,0.00275236,0.00296486,0.00744085,0.00543997,0.00231614,0.00225852,0.0022588,0.00224345,0.0684428,0.00524996,0.00278566,0.00287877,0.00714867,0.00516686,0.00241624,0.00234423,0.00231185,0.00210318,0.0747622,0.00520229,0.00281234,0.00283168,0.00709828,0.00534095,0.00245063,0.00243981,0.00231626,0.00201365
diced_tomatoes_can_full_5,0.0934612,0.00423191,0.00294539,0.00285643,0.00310643,0.00267784,0.00233335,0.00236691,0.00228294,0.00212765,0.0825485,0.00437292,0.00293838,0.00294782,0.00300408,0.00270896,0.0022604,0.00233296,0.00223386,0.00214388,0.533452,0.0187554,0.0129923,0.00781524,0.00760805,0.0109086,0.00751748,0.00539278,0.00395207,0.00289814,10.0637,1.16155,0.257747,0.125404,0.0691802,0.0555309,0.0301225,0.0220596,0.0137731,0.0112467,0.193966,0.00672241,0.00411031,0.00329446,0.00325688,0.0028822,0.00256442,0.00238073,0.0023528,0.0021039,0.0857328,0.00414986,0.00287021,0.00272902,0.00352585,0.00289519,0.00236978,0.00224527,0.00227345,0.00218949,0.0864094,0.00420803,0.00271532,0.00284557,0.00348069,0.00301557,0.00238369,0.00247132,0.00223895,0.00221625,0.0753487,0.00409513,0.0028379,0.00288444,0.00347792,0.00280402,0.00226031,0.00237569,0.00234309,0.00212106,0.0574684,0.0043403,0.0028889,0.0028161,0.00336896,0.00302621,0.00250736,0.00235532,0.00220703,0.00208663,0.0489149,0.00410429,0.00276099,0.00283454,0.0032457,0.0027664,0.00245274,0.00234041,0.0022794,0.00217607
small_orange_bug_repellent_1,0.104092,0.00962947,0.00390878,0.00329673,0.00413365,0.00349737,0.00258724,0.00247861,0.00228062,0.00227547,0.0899116,0.00853162,0.00350239,0.00307427,0.0045069,0.00359192,0.00246989,0.00228384,0.00230525,0.00212295,10.0635,2.15355,0.678338,0.2685,0.146181,0.0942861,0.0531565,0.03396,0.0241409,0.0182241,3.98706,0.544308,0.0764088,0.034682,0.0230681,0.0204197,0.0119787,0.00810043,0.00503296,0.00359303,0.15997,0.0109037,0.00504279,0.00363363,0.00427014,0.00372844,0.00256851,0.00240767,0.00229749,0.00215561,0.091743,0.00839443,0.00340436,0.00303449,0.0052082,0.00401939,0.00223454,0.00224706,0.00241597,0.00224978,0.10011,0.00721304,0.0031791,0.00287911,0.00499683,0.0038373,0.00250876,0.00234184,0.0023557,0.00211243,0.0903075,0.00607445,0.00291981,0.00302119,0.00546961,0.00420022,0.00240611,0.00236303,0.00228765,0.00208142,0.0700824,0.0062054,0.00282772,0.00281829,0.00605871,0.00442071,0.00231599,0.00242998,0.00229305,0.00217684,0.063211,0.00603607,0.00299502,0.00308808,0.00541765,0.00432914,0.00240177,0.00243527,0.00232204,0.00223707
small_orange_bug_repellent_2,0.10325,0.00531026,0.00285217,0.00291407,0.00658408,0.00486542,0.00244387,0.00238178,0.0023397,0.00222806,0.0897853,0.00500253,0.0027973,0.00274994,0.00646338,0.00484028,0.00242746,0.0023766,0.00224833,0.00220746,9.77918,2.00236,0.756232,0.335091,0.206934,0.159766,0.0883775,0.0492543,0.0319951,0.0284648,6.84254,1.21082,0.193572,0.0908959,0.0765344,0.0617562,0.0303059,0.0157522,0.00938806,0.00784275,0.0930145,0.00845098,0.00472962,0.0035034,0.00852433,0.00639701,0.0025458,0.0024179,0.00226934,0.00227978,0.0744596,0.00513252,0.00287688,0.0029731,0.00878674,0.00614419,0.00222594,0.00223157,0.00229059,0.00213295,0.0807955,0.00511898,0.00285291,0.00282699,0.00784291,0.00568552,0.0024407,0.00225911,0.00220517,0.00213917,0.0850688,0.00555262,0.00277745,0.00284492,0.0074232,0.00537299,0.00225817,0.00239902,0.00224203,0.00215853,0.0826588,0.00525066,0.00283442,0.00298748,0.00709103,0.00523097,0.00236672,0.00225886,0.00228033,0.00219524,0.075062,0.00524745,0.00293648,0.00282068,0.00708401,0.00528815,0.00240449,0.00239143,0.0022359,0.00220868
small_orange_bug_repellent_3,0.0834303,0.00538889,0.00313837,0.00297639,0.0145938,0.0101127,0.00238219,0.00239178,0.00231248,0.00219527,0.0706729,0.00528378,0.00284312,0.00292327,0.01508,0.0105955,0.00237409,0.00241858,0.00231135,0.0021443,0.832849,0.269035,0.0308923,0.0363686,0.0259192,0.023255,0.0119631,0.00955448,0.00820287,0.00732261,12.0078,1.85592,0.414613,0.217269,0.110003,0.0814517,0.0388315,0.0246185,0.0180467,0.0148999,0.490394,0.0261923,0.00514615,0.0035767,0.015108,0.0105264,0.00226623,0.00230467,0.00233025,0.00218545,0.0878828,0.00545883,0.00300308,0.00284724,0.0134481,0.00929833,0.00244614,0.00230345,0.0021896,0.00216967,0.0771819,0.00511609,0.00299421,0.00286097,0.0129808,0.00908494,0.00234341,0.00233102,0.00239167,0.00223982,0.0666429,0.00517113,0.00302254,0.00280358,0.0143179,0.0101551,0.00228333,0.00242492,0.00219246,0.0021545,0.0588522,0.00524503,0.00299603,0.00292577,0.0137485,0.0096946,0.0023661,0.00230192,0.00217741,0.00223405,0.0666935,0.00519874,0.00293662,0.00309324,0.012435,0.00865324,0.00240369,0.00235635,0.00220644,0.00219971
small_orange_bug_repellent_4,0.0760522,0.00521604,0.00294199,0.00285561,0.00436382,0.00343426,0.00240191,0.00221894,0.00233757,0.00218501,0.0573088,0.00539447,0.00285386,0.00285025,0.00416044,0.00327538,0.00236599,0.00238536,0.00237195,0.00222902,0.35639,0.0174078,0.0122054,0.00708553,0.00631674,0.00855971,0.00545665,0.00417226,0.0034091,0.00248723,14.8202,2.45945,0.486259,0.410072,0.120855,0.0750268,0.0478381,0.0368498,0.0258721,0.0231923,0.161632,0.0088945,0.00483676,0.00360534,0.00450137,0.00375316,0.00258428,0.0024432,0.00238079,0.00215457,0.073405,0.0052714,0.00303006,0.00276941,0.00401794,0.00321692,0.00240764,0.00229854,0.00231926,0.00220703,0.0724909,0.00514745,0.00288551,0.00278564,0.00472941,0.00365857,0.00234049,0.00238229,0.00217598,0.00216603,0.0539775,0.0051392,0.00290532,0.00275045,0.00378418,0.003176,0.00235721,0.00244858,0.00229611,0.00221117,0.0387802,0.00554669,0.00301955,0.00341891,0.0039312,0.00301002,0.0024042,0.00240951,0.0024279,0.00225984,0.0434703,0.00552831,0.0033084,0.00341721,0.00346701,0.00286135,0.00254414,0.00230836,0.00226515,0.00216713
small_orange_bug_repellent_5,0.0672225,0.00466152,0.00283958,0.00289109,0.00301548,0.0026813,0.00235184,0.0022574,0.00223892,0.0021008,0.0529581,0.00432643,0.0028746,0.00289927,0.00308053,0.00269878,0.00238259,0.00223286,0.00228736,0.00211467,7.97003,1.50256,0.279883,0.250734,0.0755803,0.0408124,0.0267366,0.0190449,0.0152001,0.0139073,3.9616,0.344994,0.0550443,0.0365304,0.0173566,0.0166794,0.00863155,0.00629532,0.00434141,0.00335301,0.198942,0.00684472,0.00394463,0.00323565,0.00327148,0.00309676,0.00246191,0.00235888,0.00240491,0.00230759,0.0727428,0.00462913,0.00282414,0.00286842,0.00323905,0.00275433,0.00221258,0.00226433,0.00234331,0.0021711,0.058241,0.0044753,0.00278467,0.00285481,0.0032214,0.00271399,0.00238105,0.00228876,0.00232598,0.00215431,0.0640929,0.00458107,0.0029211,0.00292574,0.00308752,0.00262684,0.00235123,0.00235806,0.00235109,0.00205431,0.0834924,0.00505659,0.00284929,0.00279614,0.00282662,0.00246357,0.00235001,0.0023074,0.00230755,0.00224886,0.0893788,0.00532416,0.00290988,0.00290138,0.00280035,0.00253692,0.00250752,0.00243364,0.00241487,0.00219071
