diced_tomatoes_can_full_1,0.0444546,-8.52838,0.990824,-0.0658047,0.38041,-0.116445,-0.0848751,-8.54751,0.958655,-0.0339049,0.397377,-0.124676,-0.198311,-8.45968,0.919652,0.0691089,0.432937,-0.111743,-0.0392773,-8.47461,1.02902,0.12395,0.454876,-0.095676,-0.0569943,-8.61676,1.20722,0.103301,0.445553,-0.0840199,-0.158788,-8.64642,1.54346,0.159828,0.463624,-0.0946509,-0.114376,-9.13577,2.13973,0.0539391,0.568769,-0.0860734,-0.195627,-9.50384,2.48727,-0.0911447,0.593165,-0.0936486,-0.00203014,-9.63496,2.4708,-0.168459,0.572404,-0.0963098,-0.04764,-9.62742,2.48827,-0.152139,0.58121,-0.0938288
diced_tomatoes_can_full_2,-0.195488,-8.50441,0.998237,0.0438482,0.413487,-0.1527,-0.177535,-9.34116,2.29469,-0.0848894,0.53608,-0.12962,0.195101,-9.4023,1.72597,-0.519015,0.250639,-0.094798,-0.154243,-8.76506,1.17179,-0.791719,0.00738754,-0.0848014,-0.113747,-8.75433,1.16185,-0.793714,0.005116,-0.0844642,-0.12024,-8.76344,1.1756,-0.794893,0.00454195,-0.0857661,-0.125168,-8.75361,1.17349,-0.796109,0.00532457,-0.0852504,-0.0360324,-8.24514,0.759572,-0.31141,0.146303,-0.0859127,0.121184,-9.11688,2.28761,-0.678873,0.0723418,-0.11576,0.257321,-8.73079,2.49183,-1.15404,-0.112812,-0.0971248
diced_tomatoes_can_full_3,-0.0182235,-8.50463,0.959977,-0.0537657,0.369851,-0.132739,-0.145668,-8.49173,0.896204,-0.0378468,0.386112,-0.156151,-0.219502,-8.45175,0.870448,0.0543389,0.38558,-0.153231,-0.148846,-8.54339,0.980918,0.106935,0.368907,-0.126183,-0.124909,-8.53461,1.1046,0.132118,0.431399,-0.133259,-0.101818,-8.61041,1.45843,0.0824193,0.422561,-0.131906,-0.17446,-8.90428,2.04779,0.00190739,0.460229,-0.125909,-0.0522956,-9.46558,2.3914,-0.15829,0.518857,-0.117189,-0.0520562,-9.42195,2.3922,-0.189071,0.511413,-0.125831,-0.101218,-9.42173,2.38592,-0.177688,0.511286,-0.117457
diced_tomatoes_can_full_4,-0.044942,-8.49088,0.956045,-0.0617362,0.370834,-0.142895,-0.185835,-8.46255,0.909001,-0.0485226,0.373254,-0.148793,-0.325754,-8.39921,0.872837,0.139982,0.415524,-0.170195,-0.314088,-8.48502,1.0364,0.134095,0.384292,-0.1671,-0.135127,-8.67605,1.25986,0.114745,0.406357,-0.125626,-0.16808,-8.80729,1.65623,0.063513,0.457325,-0.155283,-0.0948405,-9.12473,2.14476,-0.00626127,0.495605,-0.111609,-0.107076,-9.50028,2.41778,-0.122492,0.559956,-0.11635,-0.089833,-9.44414,2.44938,-0.158687,0.531852,-0.11704,-0.0226943,-9.42429,2.42658,-0.173385,0.523663,-0.118191
diced_tomatoes_can_full_5,-0.023453,-8.49725,0.968141,-0.0661175,0.375873,-0.142239,-0.139631,-8.4382,0.900225,-0.0564411,0.392652,-0.146649,-0.376913,-8.3929,0.870404,0.143018,0.423703,-0.166328,-0.12054,-8.6044,1.10773,0.128767,0.402525,-0.145169,-0.159672,-8.62825,1.26389,0.144242,0.473503,-0.086584,-0.143237,-8.68962,1.62645,0.129179,0.47482,-0.139598,-0.149408,-9.32145,2.21791,-0.0267251,0.537053,-0.1343,-0.0989683,-9.60325,2.47556,-0.140509,0.542722,-0.114702,-0.164613,-9.52076,2.465,-0.159361,0.529881,-0.124868,-0.254976,-9.55152,2.49286,-0.116918,0.556591,-0.128775
small_orange_bug_repellent_1,0.100626,-8.53584,0.987886,-0.0636016,0.393772,-0.103552,0.0693435,-8.56127,0.969144,-0.049836,0.410841,-0.1073,0.137721,-8.50294,0.909959,-0.0156541,0.399745,-0.111596,0.198668,-8.584,1.06207,-0.00721438,0.372021,-0.0702764,0.314182,-8.83145,1.19853,-0.0121074,0.438924,-0.0550022,0.199891,-8.74164,1.57388,-0.0504876,0.466935,-0.0651502,0.260129,-9.10987,2.19032,-0.124881,0.48529,-0.0759038,0.372793,-9.40873,2.38094,-0.225797,0.540837,-0.0645795,0.230187,-9.44669,2.40035,-0.237114,0.515111,-0.0715804,0.208784,-9.50533,2.41116,-0.240293,0.52947,-0.0718742
small_orange_bug_repellent_2,0.0115464,-8.49569,1.0938,-0.0272557,0.381492,-0.128472,0.186643,-9.46381,2.31885,-0.23313,0.503736,-0.112274,0.0215281,-9.06381,1.34721,-0.688632,0.0928022,-0.0860604,-0.116095,-8.76691,1.17469,-0.798352,0.00758096,-0.0805618,-0.116137,-8.76476,1.17192,-0.79664,0.00893456,-0.0800117,-0.11386,-8.76957,1.17395,-0.795907,0.00682663,-0.0817548,-0.116562,-8.77223,1.17405,-0.798606,0.00761793,-0.0787986,-0.0523223,-8.46955,0.94404,-0.611865,0.0602285,-0.0718402,0.037992,-8.78628,1.72404,-0.394565,0.156508,-0.110674,0.269612,-8.94281,2.59888,-1.18152,-0.106228,-0.101791
small_orange_bug_repellent_3,0.0484391,-8.49092,0.98618,-0.0270871,0.373506,-0.12659,0.128376,-9.17457,2.12756,-0.144399,0.468019,-0.0974014,0.255905,-9.57939,1.92752,-0.413726,0.347028,-0.0865808,-0.0667701,-8.7898,1.18992,-0.787714,0.00629743,-0.0766909,-0.0747463,-8.774,1.18057,-0.787916,0.00204003,-0.079323,-0.0762075,-8.77037,1.17976,-0.787748,0.0054781,-0.0752532,-0.118116,-8.77564,1.17293,-0.7909,0.00627685,-0.0815654,0.0720131,-8.17043,0.735395,-0.189859,0.174424,-0.0756635,0.147882,-9.26341,2.45589,-0.74865,0.0495608,-0.114691,0.280223,-8.88175,2.48914,-1.14746,-0.115738,-0.0840958
small_orange_bug_repellent_4,-0.0677139,-8.50896,0.968559,-0.0647095,0.364104,-0.14894,-0.190274,-8.45141,0.895798,-0.0429713,0.384579,-0.142248,0.0129982,-8.47451,0.896511,-0.034046,0.382734,-0.144174,0.0741432,-8.62255,1.02177,-0.00780659,0.360227,-0.116998,0.131488,-8.63572,1.19618,-0.00931569,0.404944,-0.115283,0.180156,-8.74629,1.51335,-0.0452283,0.432951,-0.114447,0.0962873,-9.03049,2.06381,-0.095379,0.482173,-0.106089,0.183533,-9.23827,2.30516,-0.223773,0.490194,-0.0997552,0.112194,-9.40272,2.37426,-0.210716,0.50121,-0.104387,0.129718,-9.37934,2.38696,-0.231353,0.509841,-0.110661
small_orange_bug_repellent_5,-0.0151534,-8.48921,0.990991,-0.0668082,0.362038,-0.137416,-0.175605,-8.49066,0.932332,-0.0735821,0.383875,-0.152022,0.04372,-8.42254,0.913156,-0.0255222,0.38087,-0.142057,0.0810356,-8.49316,1.03643,-0.0206228,0.361982,-0.131208,0.288096,-8.60027,1.134,0.0164157,0.36808,-0.126181,0.177377,-8.73801,1.61746,-0.028558,0.436244,-0.0996882,0.198739,-9.11822,2.11854,-0.142099,0.462997,-0.120085,0.126198,-9.35112,2.35952,-0.19611,0.516904,-0.130696,0.114206,-9.44263,2.38379,-0.234067,0.501449,-0.103876,0.139463,-9.44707,2.40465,-0.239569,0.494747,-0.104685
