diced_tomatoes_can_full_1,0.163382,-8.147,1.35884,-0.377828,0.431477,-0.0862335,0.129745,-8.13336,1.36312,-0.37678,0.441753,-0.0916483,0.147915,-7.9901,1.3041,-0.360988,0.44061,-0.0729051,0.347077,-8.05162,1.32128,-0.39259,0.436893,-0.0548057,0.214546,-8.09284,1.36561,-0.367671,0.470069,0.028895,0.142599,-7.77064,1.30156,-0.340436,0.328054,0.102162,0.174919,-7.81527,1.33825,-0.34305,0.352076,0.0962148,0.19711,-7.80544,1.32464,-0.349245,0.353816,0.104287,0.191357,-7.8016,1.30899,-0.347655,0.352129,0.102209,0.213418,-7.80014,1.31484,-0.347164,0.349585,0.0959995
diced_tomatoes_can_full_2,0.0815291,-8.27769,1.40893,-0.402919,0.421385,-0.107453,0.175543,-7.9904,1.33572,-0.352951,0.401874,0.0127162,0.15302,-7.8253,1.29656,-0.336109,0.343941,0.0781651,0.177061,-7.8214,1.30392,-0.335654,0.346358,0.0769198,0.160982,-7.83725,1.30528,-0.334615,0.352897,0.0717102,0.0763477,-10.2956,1.99229,-0.824612,0.604735,-0.080189,-0.00490885,-11.1091,2.61252,-1.82631,-0.356567,-0.161926,0.00207614,-11.2884,3.00172,-2.00418,-0.564103,-0.130502,0.00290854,-11.2834,3.00009,-1.99966,-0.556126,-0.118123,0.00964612,-11.2789,2.99527,-1.99923,-0.562412,-0.114471
diced_tomatoes_can_full_3,0.0719983,-8.24372,1.41362,-0.371448,0.414903,-0.11209,0.0807435,-8.20415,1.3933,-0.379791,0.423852,-0.105831,0.155178,-8.36567,1.43729,-0.368416,0.431278,-0.105157,0.204406,-8.00807,1.34872,-0.346121,0.439031,-0.0497193,0.320494,-7.97164,1.41736,-0.382474,0.419113,-0.0163343,0.333067,-7.89852,1.45715,-0.440021,0.330462,0.0698773,0.334062,-7.86425,1.44323,-0.419484,0.327768,0.0685139,0.336142,-7.84598,1.39589,-0.412816,0.345645,0.0636573,0.335334,-7.84983,1.41105,-0.413268,0.343388,0.0612609,0.332699,-7.85615,1.4261,-0.415985,0.345392,0.0660173
diced_tomatoes_can_full_4,0.0361446,-8.29148,1.40892,-0.386537,0.426057,-0.109258,0.101721,-8.27156,1.42073,-0.38829,0.41974,-0.107756,0.0928827,-8.03675,1.33611,-0.345691,0.411973,-0.109468,0.217537,-8.28547,1.41886,-0.45009,0.393176,-0.0945699,0.240156,-8.22102,1.34926,-0.333724,0.481109,-0.0565382,0.235288,-8.0002,1.43148,-0.416754,0.308905,0.0752972,0.227364,-7.88361,1.3368,-0.341149,0.327189,0.0868863,0.244837,-7.88153,1.33551,-0.345583,0.332188,0.0803606,0.235802,-7.87638,1.35542,-0.355138,0.330195,0.0853263,0.245818,-7.87842,1.34516,-0.34392,0.329212,0.0694123
diced_tomatoes_can_full_5,0.0989222,-8.20643,1.39018,-0.390367,0.421744,-0.106594,0.0732222,-8.18863,1.3771,-0.384756,0.41559,-0.107014,0.0736625,-7.75794,1.23031,-0.320441,0.40723,-0.0964043,-0.0196047,-7.87296,1.21282,-0.248949,0.467342,-0.0968728,0.196085,-8.08405,1.35072,-0.332532,0.4458,-0.0138959,0.177478,-7.68456,1.28247,-0.334665,0.299412,0.0839202,0.226725,-7.64404,1.23993,-0.30531,0.338837,0.0784078,0.237009,-7.67899,1.23323,-0.302639,0.324148,0.081799,0.22712,-7.67772,1.22351,-0.30252,0.330801,0.0824716,0.204026,-7.69881,1.25247,-0.307862,0.337312,0.0811475
small_orange_bug_repellent_1,0.199095,-8.22267,1.3764,-0.367527,0.450516,-0.0667647,0.197734,-7.9916,1.30648,-0.348746,0.38306,-0.0466566,0.191231,-7.84952,1.26435,-0.329015,0.334367,-0.0247842,0.181222,-7.85651,1.26241,-0.333518,0.332604,-0.0248934,0.186013,-7.85604,1.25887,-0.339643,0.33537,-0.0220066,0.214938,-9.53618,1.75237,-0.697525,0.378286,-0.0710246,0.160988,-9.9335,2.43302,-1.31928,-0.296855,-0.0844037,0.172703,-10.143,2.72569,-1.40891,-0.394619,-0.0821186,0.170397,-10.1636,2.7361,-1.40952,-0.395971,-0.0844895,0.178978,-10.1447,2.74782,-1.40974,-0.394609,-0.0853914
small_orange_bug_repellent_2,0.0331331,-8.18581,1.4016,-0.386144,0.414853,-0.105849,0.0637507,-8.13688,1.38852,-0.376994,0.421876,-0.102009,0.109508,-8.22348,1.41924,-0.370999,0.432795,-0.104174,0.0851566,-8.08228,1.36529,-0.356461,0.436381,-0.108747,0.158071,-8.0122,1.35052,-0.404526,0.337229,-0.0691575,0.231479,-7.72203,1.23356,-0.406167,0.235047,-0.0524431,0.230906,-7.73783,1.26371,-0.394978,0.263257,-0.0500571,0.220682,-7.75188,1.24205,-0.395535,0.257505,-0.049009,0.197353,-7.74174,1.28442,-0.39615,0.260462,-0.0458134,0.214735,-7.75871,1.27562,-0.387642,0.266542,-0.0533645
small_orange_bug_repellent_3,0.0488715,-8.27023,1.39917,-0.371576,0.408403,-0.108345,0.0718351,-8.24905,1.3989,-0.370439,0.405758,-0.101359,0.0946549,-8.11609,1.34933,-0.347395,0.412595,-0.0907146,0.0500817,-8.12686,1.3278,-0.330472,0.438349,-0.0982801,0.0436605,-8.0189,1.27747,-0.29368,0.398033,-0.0807051,0.110212,-7.99611,1.28089,-0.323271,0.3835,-0.0736103,0.145916,-8.00124,1.28731,-0.333171,0.38175,-0.0660398,0.142812,-8.01348,1.30603,-0.33327,0.375399,-0.0615927,0.119102,-8.00743,1.30475,-0.330155,0.375615,-0.067026,0.130576,-7.99321,1.30273,-0.327363,0.381235,-0.0827826
small_orange_bug_repellent_4,0.0499802,-8.04315,1.3112,-0.350884,0.426165,-0.0963515,0.0304984,-8.02572,1.2889,-0.352117,0.419576,-0.110749,0.00843326,-7.69046,1.21886,-0.311297,0.4069,-0.110571,0.0610438,-8.01043,1.2641,-0.327006,0.422936,-0.102093,0.00046596,-7.88264,1.20382,-0.28348,0.443503,-0.120592,0.0162637,-7.7019,1.13768,-0.257101,0.410461,-0.0745963,0.0560612,-7.7228,1.14708,-0.280926,0.388953,-0.0715033,0.0817822,-7.80414,1.22259,-0.324113,0.384671,-0.0688524,0.103647,-7.80869,1.20466,-0.30922,0.381447,-0.0696492,0.112425,-7.82751,1.19423,-0.313391,0.397944,-0.0762729
small_orange_bug_repellent_5,0.120321,-8.30169,1.40618,-0.395828,0.42427,-0.102483,0.155086,-8.11512,1.34997,-0.354961,0.424539,-0.0908028,0.133877,-7.9946,1.32656,-0.341347,0.398632,-0.0670879,0.13077,-7.98306,1.32839,-0.342422,0.403838,-0.0677973,0.166142,-8.00665,1.33686,-0.348984,0.410664,-0.0710348,0.00737,-9.78195,1.85436,-0.817596,0.316113,-0.133597,0.0547476,-9.93841,2.46173,-1.30292,-0.333657,-0.11583,0.0278788,-10.0966,2.73366,-1.36893,-0.40926,-0.144402,0.0331801,-10.1019,2.72517,-1.36187,-0.408332,-0.126032,0.0338806,-10.1107,2.72653,-1.36845,-0.412342,-0.119183
